video_id,channel_name,komentar,label,cleaned,stemmed,tokens,token_count,char_count
WQb70DnhUq4,Sebastian Tedy,"Dicampur ngga harus diaduk bas, wkwk..😂😂",-1,dicampur ngga harus diaduk bas wkwk,campur ngga harus aduk bas wkwk,"['dicampur', 'ngga', 'harus', 'diaduk', 'bas', 'wkwk']",6,40
WQb70DnhUq4,Sebastian Tedy,Review jujur ala sebas😂,-1,review jujur ala sebas,review jujur ala bas,"['review', 'jujur', 'ala', 'sebas']",4,23
WQb70DnhUq4,Sebastian Tedy,sbuah hal yg nyaman ktika idol dibolehin prgi jauh2 oleh manajernya😂,-1,sbuah hal yg nyaman ktika idol dibolehin prgi jauh2 oleh manajernya,sbuah hal yg nyaman ktika idol dibolehin prgi jauh2 oleh manajer,"['sbuah', 'hal', 'yg', 'nyaman', 'ktika', 'idol', 'dibolehin', 'prgi', 'jauh2', 'oleh', 'manajernya']",11,68
WQb70DnhUq4,Sebastian Tedy,jadian wes,-1,jadian wes,jadi wes,"['jadian', 'wes']",2,10
WQb70DnhUq4,Sebastian Tedy,Pacaran bas sama kameramenmu,-1,pacaran bas sama kameramenmu,pacar bas sama kameramenmu,"['pacaran', 'bas', 'sama', 'kameramenmu']",4,28
WQb70DnhUq4,Sebastian Tedy,"mantap bass, di YouTube recap ku, kamu yang paling sering aku tonton bass🔥",-1,mantap bass di youtube recap ku kamu yang paling sering aku tonton bass,mantap bass di youtube recap ku kamu yang paling sering aku tonton bass,"['mantap', 'bass', 'di', 'youtube', 'recap', 'ku', 'kamu', 'yang', 'paling', 'sering', 'aku', 'tonton', 'bass']",13,74
WQb70DnhUq4,Sebastian Tedy,Pacaran gak basti,-1,pacaran gak basti,pacar gak basti,"['pacaran', 'gak', 'basti']",3,17
WQb70DnhUq4,Sebastian Tedy,Ko kenapa nggak buka cafe atau toko minuman matcha gitu ko🤔,-1,ko kenapa nggak buka cafe atau toko minuman matcha gitu ko,ko kenapa nggak buka cafe atau toko minum matcha gitu ko,"['ko', 'kenapa', 'nggak', 'buka', 'cafe', 'atau', 'toko', 'minuman', 'matcha', 'gitu', 'ko']",11,59
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=46"">0:46</a> AKU KIRA LUIS😂",-1,a href aku kira luis,a href aku kira luis,"['a', 'href', 'aku', 'kira', 'luis']",5,86
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1174"">19:34</a> sus banget tuh",-1,a href sus banget tuh,a href sus banget tuh,"['a', 'href', 'sus', 'banget', 'tuh']",5,89
WQb70DnhUq4,Sebastian Tedy,Sesekali colab sana Nex Carlos dong,-1,sesekali colab sana nex carlos dong,sekal colab sana nex carlos dong,"['sesekali', 'colab', 'sana', 'nex', 'carlos', 'dong']",6,35
WQb70DnhUq4,Sebastian Tedy,Cocok bas😂,-1,cocok bas,cocok bas,"['cocok', 'bas']",2,10
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=681"">11:21</a> ciee bass di perhatikan kak grace😂",-1,a href ciee bass di perhatikan kak grace,a href ciee bass di perhati kak grace,"['a', 'href', 'ciee', 'bass', 'di', 'perhatikan', 'kak', 'grace']",8,108
WQb70DnhUq4,Sebastian Tedy,wahh pemain basket cemburu gak,-1,wahh pemain basket cemburu gak,wahh main basket cemburu gak,"['wahh', 'pemain', 'basket', 'cemburu', 'gak']",5,30
WQb70DnhUq4,Sebastian Tedy,"Horeee , grace the elf is back ❤❤❤",-1,horeee grace the elf is back,horeee grace the elf is back,"['horeee', 'grace', 'the', 'elf', 'is', 'back']",6,34
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=824"">13:44</a> HADEUHHH LAGI LAGI BIKIN GREGET, DISURUH GABUNGIN PAMELO SAMA TARTAR NYA MALAH DIMAKAN SATU2, PDHL UDAH NUNGGU DIGABUNG MALAH G DIGABUNG, APAANSIHH LU BAS<br><br><a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=909"">15:09</a> IYA HARUS DIADUK BAS,DIADUK DIGABUNG JADI SATU SAMA PAMELO ,BUKAN DIADUK DOANG 😊😊😊😊😊😊😊😊😊😊😊<br><br><br>TIMNYA KERJA DONG INGETIN!! JANGAN DIEM DOANG",-1,a href hadeuhhh lagi lagi bikin greget disuruh gabungin pamelo sama tartar nya malah dimakan satu2 pdhl udah nunggu digabung malah g digabung apaansihh lu bas br br a href iya harus diaduk bas diaduk digabung jadi satu sama pamelo bukan diaduk doang br br br timnya kerja dong ingetin jangan diem doang,a href hadeuhhh lagi lagi bikin greget suruh gabungin pamelo sama tartar nya malah makan satu2 pdhl udah nunggu gabung malah g gabung apaansihh lu bas br br a href iya harus aduk bas aduk gabung jadi satu sama pamelo bukan aduk doang br br br tim kerja dong ingetin jangan diem doang,"['a', 'href', 'hadeuhhh', 'lagi', 'lagi', 'bikin', 'greget', 'disuruh', 'gabungin', 'pamelo', 'sama', 'tartar', 'nya', 'malah', 'dimakan', 'satu2', 'pdhl', 'udah', 'nunggu', 'digabung', 'malah', 'g', 'digabung', 'apaansihh', 'lu', 'bas', 'br', 'br', 'a', 'href', 'iya', 'harus', 'diaduk', 'bas', 'diaduk', 'digabung', 'jadi', 'satu', 'sama', 'pamelo', 'bukan', 'diaduk', 'doang', 'br', 'br', 'br', 'timnya', 'kerja', 'dong', 'ingetin', 'jangan', 'diem', 'doang']",53,457
WQb70DnhUq4,Sebastian Tedy,bas masa spill budget sihh wkwk,-1,bas masa spill budget sihh wkwk,bas masa spill budget sihh wkwk,"['bas', 'masa', 'spill', 'budget', 'sihh', 'wkwk']",6,31
WQb70DnhUq4,Sebastian Tedy,Telat 2 jm🗿🙏🏻,-1,telat 2 jm,telat 2 jm,"['telat', '2', 'jm']",3,13
WQb70DnhUq4,Sebastian Tedy,Kalo suka bilang bas sebelum terlambat🤭🤣,-1,kalo suka bilang bas sebelum terlambat,kalo suka bilang bas belum lambat,"['kalo', 'suka', 'bilang', 'bas', 'sebelum', 'terlambat']",6,40
WQb70DnhUq4,Sebastian Tedy,Akhinya ketemu lagi grace,-1,akhinya ketemu lagi grace,akh ketemu lagi grace,"['akhinya', 'ketemu', 'lagi', 'grace']",4,25
WQb70DnhUq4,Sebastian Tedy,Buka toko matcha bas😅,-1,buka toko matcha bas,buka toko matcha bas,"['buka', 'toko', 'matcha', 'bas']",4,21
WQb70DnhUq4,Sebastian Tedy,"Jujur Bas, kalian cocok banget wkaokwoaowk",-1,jujur bas kalian cocok banget wkaokwoaowk,jujur bas kalian cocok banget wkaokwoaowk,"['jujur', 'bas', 'kalian', 'cocok', 'banget', 'wkaokwoaowk']",6,42
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=2001"">33:21</a> nih bocah ngomong apa dah 🗿",-1,a href nih bocah ngomong apa dah,a href nih bocah ngomong apa dah,"['a', 'href', 'nih', 'bocah', 'ngomong', 'apa', 'dah']",7,102
WQb70DnhUq4,Sebastian Tedy,kameramen ga diajak ngobrol bas? 😂,-1,kameramen ga diajak ngobrol bas,kameramen ga ajak ngobrol bas,"['kameramen', 'ga', 'diajak', 'ngobrol', 'bas']",5,34
WQb70DnhUq4,Sebastian Tedy,cwe pemain basket cemburu ga bass liat kalian berdua😊,-1,cwe pemain basket cemburu ga bass liat kalian berdua,cwe main basket cemburu ga bass liat kalian dua,"['cwe', 'pemain', 'basket', 'cemburu', 'ga', 'bass', 'liat', 'kalian', 'berdua']",9,53
WQb70DnhUq4,Sebastian Tedy,pantes aqua gak enak sumbernya daei sumur,-1,pantes aqua gak enak sumbernya daei sumur,pantes aqua gak enak sumber daei sumur,"['pantes', 'aqua', 'gak', 'enak', 'sumbernya', 'daei', 'sumur']",7,41
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1601"">26:41</a> jir lah kaget banget gue plus ngakak 😂😂😂😂",-1,a href jir lah kaget banget gue plus ngakak,a href jir lah kaget banget gue plus ngakak,"['a', 'href', 'jir', 'lah', 'kaget', 'banget', 'gue', 'plus', 'ngakak']",9,116
WQb70DnhUq4,Sebastian Tedy,800k per pax ini diluar menu makanan kah?,-1,8ook per pax ini diluar menu makanan kah,8ook per pax ini luar menu makan kah,"['8ook', 'per', 'pax', 'ini', 'diluar', 'menu', 'makanan', 'kah']",8,41
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1517"">25:17</a> Wajahnya sebas napa dah fokus banget ke makanan 😂😂😂😂",-1,a href wajahnya sebas napa dah fokus banget ke makanan,a href wajah bas napa dah fokus banget ke makan,"['a', 'href', 'wajahnya', 'sebas', 'napa', 'dah', 'fokus', 'banget', 'ke', 'makanan']",10,127
WQb70DnhUq4,Sebastian Tedy,Klo Collab seumur hidup jga bisa kayak nya bas,-1,klo collab seumur hidup jga bisa kayak nya bas,klo collab umur hidup jga bisa kayak nya bas,"['klo', 'collab', 'seumur', 'hidup', 'jga', 'bisa', 'kayak', 'nya', 'bas']",9,46
WQb70DnhUq4,Sebastian Tedy,bas ga nyoba buka bisnis macha aja?,-1,bas ga nyoba buka bisnis macha aja,bas ga nyoba buka bisnis macha aja,"['bas', 'ga', 'nyoba', 'buka', 'bisnis', 'macha', 'aja']",7,35
WQb70DnhUq4,Sebastian Tedy,Semangat ngontennya biar ngabisin uang lagi wkwkwkkwwk,-1,semangat ngontennya biar ngabisin uang lagi wkwkwkkwwk,semangat ngontennya biar ngabisin uang lagi wkwkwkkwwk,"['semangat', 'ngontennya', 'biar', 'ngabisin', 'uang', 'lagi', 'wkwkwkkwwk']",7,54
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1419"">23:39</a> dramatis banget dah, tiba-tiba jadi lucu 😂😂😂😂",-1,a href dramatis banget dah tiba tiba jadi lucu,a href dramatis banget dah tiba tiba jadi lucu,"['a', 'href', 'dramatis', 'banget', 'dah', 'tiba', 'tiba', 'jadi', 'lucu']",9,120
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1284"">21:24</a> bro terpaksa karena dibayarin dan ada di depan kamera 😂😂😂😂",-1,a href bro terpaksa karena dibayarin dan ada di depan kamera,a href bro paksa karena dibayarin dan ada di depan kamera,"['a', 'href', 'bro', 'terpaksa', 'karena', 'dibayarin', 'dan', 'ada', 'di', 'depan', 'kamera']",11,133
WQb70DnhUq4,Sebastian Tedy,"kayknya bas, kamu cocok sama grace",-1,kayknya bas kamu cocok sama grace,kayknya bas kamu cocok sama grace,"['kayknya', 'bas', 'kamu', 'cocok', 'sama', 'grace']",6,34
WQb70DnhUq4,Sebastian Tedy,Chef Juna ga lempar piring lgi chef?,-1,chef juna ga lempar piring lgi chef,chef juna ga lempar piring lgi chef,"['chef', 'juna', 'ga', 'lempar', 'piring', 'lgi', 'chef']",7,36
WQb70DnhUq4,Sebastian Tedy,kak itu air 40rb pdhl sama aja itu kyk air mineral yg pabriknya heboh di subang itu🤭,-1,kak itu air aorb pdhl sama aja itu kyk air mineral yg pabriknya heboh di subang itu,kak itu air aorb pdhl sama aja itu kyk air mineral yg pabrik heboh di subang itu,"['kak', 'itu', 'air', 'aorb', 'pdhl', 'sama', 'aja', 'itu', 'kyk', 'air', 'mineral', 'yg', 'pabriknya', 'heboh', 'di', 'subang', 'itu']",17,84
WQb70DnhUq4,Sebastian Tedy,So sweet sekali bastie☺️,-1,so sweet sekali bastie,so sweet sekali bastie,"['so', 'sweet', 'sekali', 'bastie']",4,24
WQb70DnhUq4,Sebastian Tedy,Matcha Sebastian: 10/10<br>Prabowo: 11/100,-1,matcha sebastian io io br prabowo ii ioo,matcha sebastian io io br prabowo ii ioo,"['matcha', 'sebastian', 'io', 'io', 'br', 'prabowo', 'ii', 'ioo']",8,42
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=767"">12:47</a> namanya juga air, kalaupun ada rasa yg beda itu pun pasti dikit doang😂😂😂😂",-1,a href namanya juga air kalaupun ada rasa yg beda itu pun pasti dikit doang,a href nama juga air kalaupun ada rasa yg beda itu pun pasti dikit doang,"['a', 'href', 'namanya', 'juga', 'air', 'kalaupun', 'ada', 'rasa', 'yg', 'beda', 'itu', 'pun', 'pasti', 'dikit', 'doang']",15,147
WQb70DnhUq4,Sebastian Tedy,koh seharian makan diatur chef renata,-1,koh seharian makan diatur chef renata,koh hari makan atur chef renata,"['koh', 'seharian', 'makan', 'diatur', 'chef', 'renata']",6,37
WQb70DnhUq4,Sebastian Tedy,Bas kenapa ga bikin outlate macha sendiri 😅,-1,bas kenapa ga bikin outlate macha sendiri,bas kenapa ga bikin outlate macha sendiri,"['bas', 'kenapa', 'ga', 'bikin', 'outlate', 'macha', 'sendiri']",7,43
WQb70DnhUq4,Sebastian Tedy,"Banyak banget mesennya lo bas 🗿<br><br>Sepertinya kameramen akan kekenyangan, karena kebanyakan dikasih makanan sisa 😂😂😂😂",-1,banyak banget mesennya lo bas br br sepertinya kameramen akan kekenyangan karena kebanyakan dikasih makanan sisa,banyak banget mesennya lo bas br br seperti kameramen akan kenyang karena banyak kasih makan sisa,"['banyak', 'banget', 'mesennya', 'lo', 'bas', 'br', 'br', 'sepertinya', 'kameramen', 'akan', 'kekenyangan', 'karena', 'kebanyakan', 'dikasih', 'makanan', 'sisa']",16,121
WQb70DnhUq4,Sebastian Tedy,bikin toko jualan khusus permatcha matchaan bas,-1,bikin toko jualan khusus permatcha matchaan bas,bikin toko jual khusus permatcha matchaan bas,"['bikin', 'toko', 'jualan', 'khusus', 'permatcha', 'matchaan', 'bas']",7,47
WQb70DnhUq4,Sebastian Tedy,Cocok banget bas😂,-1,cocok banget bas,cocok banget bas,"['cocok', 'banget', 'bas']",3,17
WQb70DnhUq4,Sebastian Tedy,"Adakah itu my kisah sebas atau cameraman guys, coba ditulis<br>btw gua ngakak banget pas bilang karna cheescake nya gratis, kayak kurang ajar gitu 😅😅<br><br>Frey:bas kamu tidak ngajak aku, cukup tau sih",-1,adakah itu my kisah sebas atau cameraman guys coba ditulis br btw gua ngakak banget pas bilang karna cheescake nya gratis kayak kurang ajar gitu br br frey bas kamu tidak ngajak aku cukup tau sih,ada itu my kisah bas atau cameraman guys coba tulis br btw gua ngakak banget pas bilang karna cheescake nya gratis kayak kurang ajar gitu br br frey bas kamu tidak ngajak aku cukup tau sih,"['adakah', 'itu', 'my', 'kisah', 'sebas', 'atau', 'cameraman', 'guys', 'coba', 'ditulis', 'br', 'btw', 'gua', 'ngakak', 'banget', 'pas', 'bilang', 'karna', 'cheescake', 'nya', 'gratis', 'kayak', 'kurang', 'ajar', 'gitu', 'br', 'br', 'frey', 'bas', 'kamu', 'tidak', 'ngajak', 'aku', 'cukup', 'tau', 'sih']",36,202
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1233"">20:33</a> ciri ciri orang rakus 😂😂😂",-1,a href ciri ciri orang rakus,a href ciri ciri orang rakus,"['a', 'href', 'ciri', 'ciri', 'orang', 'rakus']",6,100
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=329"">5:29</a> bro es teh 60.000 mahal banget, gue jadi inget kopi 80 ribu 🗿",-1,a href bro es teh 6o ooo mahal banget gue jadi inget kopi 8o ribu,a href bro es teh 6o ooo mahal banget gue jadi inget kopi 8o ribu,"['a', 'href', 'bro', 'es', 'teh', '6o', 'ooo', 'mahal', 'banget', 'gue', 'jadi', 'inget', 'kopi', '8o', 'ribu']",15,134
WQb70DnhUq4,Sebastian Tedy,Kenapa gak disuapi itu grace,-1,kenapa gak disuapi itu grace,kenapa gak suap itu grace,"['kenapa', 'gak', 'disuapi', 'itu', 'grace']",5,28
WQb70DnhUq4,Sebastian Tedy,SEBASSSSS AKU LIAT RECAP YOUTUBE TERNYATA KAMU YANG SERING AKU TONTONNN 🎉🎉🎉,-1,sebasssss aku liat recap youtube ternyata kamu yang sering aku tontonnn,sebasssss aku liat recap youtube nyata kamu yang sering aku tontonnn,"['sebasssss', 'aku', 'liat', 'recap', 'youtube', 'ternyata', 'kamu', 'yang', 'sering', 'aku', 'tontonnn']",11,75
WQb70DnhUq4,Sebastian Tedy,mangkoknya ampe sekarang belum di anterin 😂,-1,mangkoknya ampe sekarang belum di anterin,mangkok ampe sekarang belum di anterin,"['mangkoknya', 'ampe', 'sekarang', 'belum', 'di', 'anterin']",6,43
WQb70DnhUq4,Sebastian Tedy,"Jadi, aku udah cocok ikut MasterChef gak, bastie? 😏",-1,jadi aku udah cocok ikut masterchef gak bastie,jadi aku udah cocok ikut masterchef gak bastie,"['jadi', 'aku', 'udah', 'cocok', 'ikut', 'masterchef', 'gak', 'bastie']",8,51
WQb70DnhUq4,Sebastian Tedy,"disuruh makan model sushi, si grace lagi makan cantik disuruh sekali hap😂",-1,disuruh makan model sushi si grace lagi makan cantik disuruh sekali hap,suruh makan model sushi si grace lagi makan cantik suruh sekali hap,"['disuruh', 'makan', 'model', 'sushi', 'si', 'grace', 'lagi', 'makan', 'cantik', 'disuruh', 'sekali', 'hap']",12,73
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1335"">22:15</a> sebas di senterin warna biru<br><a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1352"">22:32</a> bagian ka Grace",-1,a href sebas di senterin warna biru br a href bagian ka grace,a href bas di senterin warna biru br a href bagi ka grace,"['a', 'href', 'sebas', 'di', 'senterin', 'warna', 'biru', 'br', 'a', 'href', 'bagian', 'ka', 'grace']",13,197
WQb70DnhUq4,Sebastian Tedy,Bas kamu kan terkenal dengan matchanya iconic. Ga sekalian buka usaha matcha gasih,-1,bas kamu kan terkenal dengan matchanya iconic ga sekalian buka usaha matcha gasih,bas kamu kan kenal dengan matchanya iconic ga sekali buka usaha matcha gasih,"['bas', 'kamu', 'kan', 'terkenal', 'dengan', 'matchanya', 'iconic', 'ga', 'sekalian', 'buka', 'usaha', 'matcha', 'gasih']",13,82
WQb70DnhUq4,Sebastian Tedy,Sebelum ribuan🎉,-1,sebelum ribuan,belum ribu,"['sebelum', 'ribuan']",2,15
WQb70DnhUq4,Sebastian Tedy,sumpah kalian ngomong nya ngawur sih sampe chef Arnold ngehindar,-1,sumpah kalian ngomong nya ngawur sih sampe chef arnold ngehindar,sumpah kalian ngomong nya ngawur sih sampe chef arnold ngehindar,"['sumpah', 'kalian', 'ngomong', 'nya', 'ngawur', 'sih', 'sampe', 'chef', 'arnold', 'ngehindar']",10,64
WQb70DnhUq4,Sebastian Tedy,Ig ceweknya temen nanya?,-1,ig ceweknya temen nanya,ig cewek temen nanya,"['ig', 'ceweknya', 'temen', 'nanya']",4,24
WQb70DnhUq4,Sebastian Tedy,"Gg Collab Lagi Nih, GG KETEMU GRACE, GG AHH GG AHHH",-1,gg collab lagi nih gg ketemu grace gg ahh gg ahhh,gg collab lagi nih gg ketemu grace gg ahh gg ahhh,"['gg', 'collab', 'lagi', 'nih', 'gg', 'ketemu', 'grace', 'gg', 'ahh', 'gg', 'ahhh']",11,51
WQb70DnhUq4,Sebastian Tedy,😮,-1,,,[],0,1
WQb70DnhUq4,Sebastian Tedy,Bas coba rakit lego,-1,bas coba rakit lego,bas coba rakit lego,"['bas', 'coba', 'rakit', 'lego']",4,19
WQb70DnhUq4,Sebastian Tedy,Wow gokil,-1,wow gokil,wow gokil,"['wow', 'gokil']",2,9
WQb70DnhUq4,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1284"">21:24</a> sekalian ga takoyaki bas 😂",-1,a href sekalian ga takoyaki bas,a href sekali ga takoyaki bas,"['a', 'href', 'sekalian', 'ga', 'takoyaki', 'bas']",6,101
WQb70DnhUq4,Sebastian Tedy,Baru buka youtube langsung dapet video sebas fresh😂,-1,baru buka youtube langsung dapet video sebas fresh,baru buka youtube langsung dapet video bas fresh,"['baru', 'buka', 'youtube', 'langsung', 'dapet', 'video', 'sebas', 'fresh']",8,51
WQb70DnhUq4,Sebastian Tedy,"Random tapi enak, beneran P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟ style 😄",-1,random tapi enak beneran pulauwin style,random tapi enak beneran pulauwin style,"['random', 'tapi', 'enak', 'beneran', 'pulauwin', 'style']",6,58
WQb70DnhUq4,Sebastian Tedy,"Estetik banget sih, beneran P U L A U W I N vibes.",-1,estetik banget sih beneran p u l a u w i n vibes,estetik banget sih beneran p u l a u w i n vibes,"['estetik', 'banget', 'sih', 'beneran', 'p', 'u', 'l', 'a', 'u', 'w', 'i', 'n', 'vibes']",13,50
WQb70DnhUq4,Sebastian Tedy,ngakak banget bastie😂,-1,ngakak banget bastie,ngakak banget bastie,"['ngakak', 'banget', 'bastie']",3,21
WQb70DnhUq4,Sebastian Tedy,Waduh,-1,waduh,waduh,['waduh'],1,5
WQb70DnhUq4,Sebastian Tedy,Gak ngerti kenapa tiap liat konten kayak gini keinget P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟ 😭,-1,gak ngerti kenapa tiap liat konten kayak gini keinget pulauwin,gak ngerti kenapa tiap liat konten kayak gin keinget pulauwin,"['gak', 'ngerti', 'kenapa', 'tiap', 'liat', 'konten', 'kayak', 'gini', 'keinget', 'pulauwin']",10,80
WQb70DnhUq4,Sebastian Tedy,Buka kafe Pasti rame,-1,buka kafe pasti rame,buka kafe pasti rame,"['buka', 'kafe', 'pasti', 'rame']",4,20
WQb70DnhUq4,Sebastian Tedy,grace nya baik bangett cantik lagii,-1,grace nya baik bangett cantik lagii,grace nya baik bangett cantik lagi,"['grace', 'nya', 'baik', 'bangett', 'cantik', 'lagii']",6,35
WQb70DnhUq4,Sebastian Tedy,woyyy bas kalian cocok loh,-1,woyyy bas kalian cocok loh,woyyy bas kalian cocok loh,"['woyyy', 'bas', 'kalian', 'cocok', 'loh']",5,26
WQb70DnhUq4,Sebastian Tedy,Brengsek juga si sebas2 ini😂😂😂😂 aokwowkwowo,-1,brengsek juga si sebas2 ini aokwowkwowo,brengsek juga si sebas2 ini aokwowkwowo,"['brengsek', 'juga', 'si', 'sebas2', 'ini', 'aokwowkwowo']",6,43
WQb70DnhUq4,Sebastian Tedy,Idol tapi jawanya medok banget😂😂,-1,idol tapi jawanya medok banget,idol tapi jawanya medok banget,"['idol', 'tapi', 'jawanya', 'medok', 'banget']",5,32
WQb70DnhUq4,Sebastian Tedy,😢,-1,,,[],0,1
WQb70DnhUq4,Sebastian Tedy,Hello bang,-1,hello bang,hello bang,"['hello', 'bang']",2,10
WQb70DnhUq4,Sebastian Tedy,ini mah akal akalan baratnya sebas konten amaa cewe tapii judulnyaa di masakin chef arnold😂😂😂,-1,ini mah akal akalan baratnya sebas konten amaa cewe tapii judulnyaa di masakin chef arnold,ini mah akal akal barat bas konten amaa cewe tapi judulnyaa di masakin chef arnold,"['ini', 'mah', 'akal', 'akalan', 'baratnya', 'sebas', 'konten', 'amaa', 'cewe', 'tapii', 'judulnyaa', 'di', 'masakin', 'chef', 'arnold']",15,93
WQb70DnhUq4,Sebastian Tedy,ke 100 bg 💯💯,-1,ke ioo bg,ke ioo bg,"['ke', 'ioo', 'bg']",3,12
WQb70DnhUq4,Sebastian Tedy,baru tau aku,-1,baru tau aku,baru tau aku,"['baru', 'tau', 'aku']",3,12
WQb70DnhUq4,Sebastian Tedy,Halaman kosong nya kapan di tanami tanaman hijau nya bas...biar kliatan seger ga gersang dan serem gtu klo liat halaman samping😅,-1,halaman kosong nya kapan di tanami tanaman hijau nya bas biar kliatan seger ga gersang dan serem gtu klo liat halaman samping,halaman kosong nya kapan di tanam tanam hijau nya bas biar kliatan seger ga gersang dan rem gtu klo liat halaman samping,"['halaman', 'kosong', 'nya', 'kapan', 'di', 'tanami', 'tanaman', 'hijau', 'nya', 'bas', 'biar', 'kliatan', 'seger', 'ga', 'gersang', 'dan', 'serem', 'gtu', 'klo', 'liat', 'halaman', 'samping']",22,128
WQb70DnhUq4,Sebastian Tedy,"cocok ni, kapan jadian nya bas🗿",-1,cocok ni kapan jadian nya bas,cocok ni kapan jadi nya bas,"['cocok', 'ni', 'kapan', 'jadian', 'nya', 'bas']",6,31
WQb70DnhUq4,Sebastian Tedy,konon katanya Sebas sampai detik ini masih menunggu 2 mangkok yang masih belum diantar antar 😅,-1,konon katanya sebas sampai detik ini masih menunggu 2 mangkok yang masih belum diantar antar,konon kata bas sampai detik ini masih tunggu 2 mangkok yang masih belum antar antar,"['konon', 'katanya', 'sebas', 'sampai', 'detik', 'ini', 'masih', 'menunggu', '2', 'mangkok', 'yang', 'masih', 'belum', 'diantar', 'antar']",15,94
WQb70DnhUq4,Sebastian Tedy,YAH TELAT,-1,yah telat,yah telat,"['yah', 'telat']",2,9
WQb70DnhUq4,Sebastian Tedy,Iku salad gado gado om,-1,iku salad gado gado om,iku salad gado gado om,"['iku', 'salad', 'gado', 'gado', 'om']",5,22
WQb70DnhUq4,Sebastian Tedy,100 orang tercepat 🎉🎉🎉🎉🎉,-1,ioo orang tercepat,ioo orang cepat,"['ioo', 'orang', 'tercepat']",3,24
WQb70DnhUq4,Sebastian Tedy,kapann bikin konten makanan 7-11 lagii,-1,kapann bikin konten makanan t ii lagii,kapann bikin konten makan t ii lagi,"['kapann', 'bikin', 'konten', 'makanan', 't', 'ii', 'lagii']",7,38
WQb70DnhUq4,Sebastian Tedy,Sblum ratusan,-1,sblum ratusan,sblum ratus,"['sblum', 'ratusan']",2,13
WQb70DnhUq4,Sebastian Tedy,asik benrr,-1,asik benrr,asik benrr,"['asik', 'benrr']",2,10
WQb70DnhUq4,Sebastian Tedy,"Keramen spertinya ga di kasih makan <a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=1270"">21:10</a>",-1,keramen spertinya ga di kasih makan a href,keramen spertinya ga di kasih makan a href,"['keramen', 'spertinya', 'ga', 'di', 'kasih', 'makan', 'a', 'href']",8,110
WQb70DnhUq4,Sebastian Tedy,Gw pake 2160p langsung patah patah jir,-1,gw pake 2i6op langsung patah patah jir,gw pake 2i6op langsung patah patah jir,"['gw', 'pake', '2i6op', 'langsung', 'patah', 'patah', 'jir']",7,38
WQb70DnhUq4,Sebastian Tedy,Collab sama budi koh,-1,collab sama budi koh,collab sama budi koh,"['collab', 'sama', 'budi', 'koh']",4,20
WQb70DnhUq4,Sebastian Tedy,Sebelum ribuan ko sebas😂😂😂😂🎉🎉,-1,sebelum ribuan ko sebas,belum ribu ko bas,"['sebelum', 'ribuan', 'ko', 'sebas']",4,29
WQb70DnhUq4,Sebastian Tedy,Aku kira mau bilang alergi harganya mahal mahal,-1,aku kira mau bilang alergi harganya mahal mahal,aku kira mau bilang alergi harga mahal mahal,"['aku', 'kira', 'mau', 'bilang', 'alergi', 'harganya', 'mahal', 'mahal']",8,47
WQb70DnhUq4,Sebastian Tedy,Hadir,-1,hadir,hadir,['hadir'],1,5
WQb70DnhUq4,Sebastian Tedy,miaw,-1,miaw,miaw,['miaw'],1,4
WQb70DnhUq4,Sebastian Tedy,SUMPAH GRACE CANTIK BANGETT MASYAALLAH❤❤❤,-1,sumpah grace cantik bangett masyaallah,sumpah grace cantik bangett masyaallah,"['sumpah', 'grace', 'cantik', 'bangett', 'masyaallah']",5,41
