video_id,channel_name,komentar
pBcSMYRU2Ug,Sebastian Tedy,Rezeki gak perlu ditunggu lama! Ada di	&quot;🐠♩ A̶R̶W̶A̶N̶A̶T̶O̶T̶O̶ 👊🐼&quot;
pBcSMYRU2Ug,Sebastian Tedy,Buktikan sendiri! Pemenang sejati main di&quot;🐠♩ A̶R̶W̶A̶N̶A̶T̶O̶T̶O̶ 👊🐼&quot;
pBcSMYRU2Ug,Sebastian Tedy,"Daftar sekarang, bonus langsung cair di	&quot;🐠♩ A̶R̶W̶A̶N̶A̶T̶O̶T̶O̶ 👊🐼&quot;"
pBcSMYRU2Ug,Sebastian Tedy,Main seru tanpa ribet bareng	&quot;🐠♩ A̶R̶W̶A̶N̶A̶T̶O̶T̶O̶ 👊🐼&quot;
pBcSMYRU2Ug,Sebastian Tedy,Bonus gede tiap hari? Jawabannya cuma	&quot;🐠♩ A̶R̶W̶A̶N̶A̶T̶O̶T̶O̶ 👊🐼&quot;
pBcSMYRU2Ug,Sebastian Tedy,Rasakan sensasi jackpot tiap hari — bareng&quot;🐠♩ A̶R̶W̶A̶N̶A̶T̶O̶T̶O̶ 👊🐼&quot;
pBcSMYRU2Ug,Sebastian Tedy,Siap-siap kaya mendadak? Yuk ke	&quot;🐠♩ A̶R̶W̶A̶N̶A̶T̶O̶T̶O̶ 👊🐼&quot;
pBcSMYRU2Ug,Sebastian Tedy,kameramennya ganteng
pBcSMYRU2Ug,Sebastian Tedy,"Warung Spesial Sambel (SS) terkenal di Solo, Bas...terkenal tempat makan yg buat rame2 gitu karena banyak pilihan, harga cukup bersahabat"
pBcSMYRU2Ug,Sebastian Tedy,Bnyk orng indo yg ngliat orng indo kerja di ausy. Wah gajinya besar yaa. Pdhl kerjanya gitu doang. Gk kyk di indo. Skrng tu liat harga makanan dsana tu kyk ap klo di rupiahin. Kalian pikir kerja diluar klo gajian. Beli ini itu jg hari2 belinya di indo. Lngsng kyk jam kerja di ausy. Emng klian doraemon😂
pBcSMYRU2Ug,Sebastian Tedy,"In Australia , Salary must be $ 50 K per month not 5 K"
pBcSMYRU2Ug,Sebastian Tedy,Martabak udh ada di sono anjir
pBcSMYRU2Ug,Sebastian Tedy,lu mewing sigma bgt
pBcSMYRU2Ug,Sebastian Tedy,Jorok
pBcSMYRU2Ug,Sebastian Tedy,Sambelan SS di sini favorit ku.<br>😭😭 huhuhuu sambelan SS sudah sampek ausie..😭😭
pBcSMYRU2Ug,Sebastian Tedy,adab lo kurang
pBcSMYRU2Ug,Sebastian Tedy,Anjeer SS sampe australi
pBcSMYRU2Ug,Sebastian Tedy,Bisa nggak sih kalau makan jangan ceplak gituh
pBcSMYRU2Ug,Sebastian Tedy,Gila 2.611.00 sehari
pBcSMYRU2Ug,Sebastian Tedy,SS ada di Australia??? 😮
pBcSMYRU2Ug,Sebastian Tedy,Njemberi cik
pBcSMYRU2Ug,Sebastian Tedy,2.6120😮
pBcSMYRU2Ug,Sebastian Tedy,"konten sampah ta iki, ngelek elek arek suroboyo ae mangan raono adab e"
pBcSMYRU2Ug,Sebastian Tedy,"benerin lagi tata krama makannya soalnya jujur nontonnya bukan ngiler tapi lebih ke jijik apalagi keseringan yapping yang aslinya cringe, Adab ke orang lainnya juga benerin dulu bang. Makasih"
pBcSMYRU2Ug,Sebastian Tedy,"gokil waroeng ss buka cabang di Australia, tapi rill makanannya enak&quot; di ss😭🤣🤣"
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=930"">15:30</a>  kiw kiw"
pBcSMYRU2Ug,Sebastian Tedy,Broo  kalian udh tau belum kalo teh botol udh ada di Australia aku liat di bagian sebastian lagi review es cendol dan belakang nya ada teh botol
pBcSMYRU2Ug,Sebastian Tedy,"apa pun tempat yang di kunjungi bastian , siap siap di satir 🗿🗿👌👌"
pBcSMYRU2Ug,Sebastian Tedy,"Bro, this is one of my favorite videos of the many food videos you uploaded😂😂"
pBcSMYRU2Ug,Sebastian Tedy,ngeluh mulu jir ini yg buat konten kalau ga mau keluarin uang berlebih ya jgn buat kknten masakan indonesia
pBcSMYRU2Ug,Sebastian Tedy,jir martabak
pBcSMYRU2Ug,Sebastian Tedy,Mata mataku alias temen ku sendiri😂
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1297"">21:37</a> ketawa gua pecah 😭😭😭😭"
pBcSMYRU2Ug,Sebastian Tedy,Manteeep kak
pBcSMYRU2Ug,Sebastian Tedy,Jorok makannya padahal makan rame2
pBcSMYRU2Ug,Sebastian Tedy,"Coba adab makannya di perbaiki , jika hanya mencicipi atau makan sharing ,mending di ambil dan di letak ke piring lain , biar lebih sopan gitu ga sih???"
pBcSMYRU2Ug,Sebastian Tedy,"jorok, udah digigit di celup lagi"
pBcSMYRU2Ug,Sebastian Tedy,Salfok ada SS
pBcSMYRU2Ug,Sebastian Tedy,ternyata dogfruit itu jengkol kwkwkw
pBcSMYRU2Ug,Sebastian Tedy,2.611.000 (dua juta enam ratus sebelas ribu)
pBcSMYRU2Ug,Sebastian Tedy,gokil
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1214"">20:14</a> i&#39;m sorry, we jakartans prefer to say &quot;martabak manis&quot; instead of  &quot;terang bulan&quot;. because there&#39;s no word of terang bulan in Indonesian dictionary and p.s. martabak pecenongan is derived from central jakarta tho"
pBcSMYRU2Ug,Sebastian Tedy,Gelooo SS di australia
pBcSMYRU2Ug,Sebastian Tedy,Aku
pBcSMYRU2Ug,Sebastian Tedy,kopi? 80ribu? hmmmm dejavu
pBcSMYRU2Ug,Sebastian Tedy,Dipindahin ke piring sendiri dulu mas bru di review
pBcSMYRU2Ug,Sebastian Tedy,Mngan taek a
pBcSMYRU2Ug,Sebastian Tedy,"New subscriber here, salam dari Belanda!"
pBcSMYRU2Ug,Sebastian Tedy,🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺❤❤❤❤
pBcSMYRU2Ug,Sebastian Tedy,Nggak bisa jalan-jalan ke Australia
pBcSMYRU2Ug,Sebastian Tedy,Emang si bas ini jorok dan gk sopan karna dia yg punya chanel jadi gitulah
pBcSMYRU2Ug,Sebastian Tedy,anjrr warung ss banyak jir di jogja alamak
pBcSMYRU2Ug,Sebastian Tedy,Martabak prancise enak ra?
pBcSMYRU2Ug,Sebastian Tedy,"busett dah bang attitude pake atuhh apalagi lagi di luar, jangan asal cempalng Cemplung bekas gigitan gitu lu bang"
pBcSMYRU2Ug,Sebastian Tedy,banyak omongnya
pBcSMYRU2Ug,Sebastian Tedy,Kangen Melbourne lah kesel😂
pBcSMYRU2Ug,Sebastian Tedy,"Bass saran aja nihh di perbaiki lagi cara makan nya klo makanan yang udh kmu makan jangan di kasih ke orng lain agak gimana gtu liat nya,saran aja ya."
pBcSMYRU2Ug,Sebastian Tedy,Di Australia emang makanan Indonesia lumayan harganya. Aku &amp; keluarga ber 6 kadang sampe habis $ 150.
pBcSMYRU2Ug,Sebastian Tedy,"Tipe cowok gamau rugi bgt deh kayaknya, terutama omongan waktu videonya semuanya bahas duit abis mulu. Padahal buat 1 vidio modal lu makan tu bisa balik lagi karna viewsmu udah lumayan. Dulu suka bgt kontennya tpi makin kesini adabnya kurang. Apalagi cara makannya no bad bgt. Fix sih pasti temen&quot;nya agak terpaksa juga makan bekas dia"
pBcSMYRU2Ug,Sebastian Tedy,Gw yg cuma nonton sambil makan Indomie🗿
pBcSMYRU2Ug,Sebastian Tedy,😂
pBcSMYRU2Ug,Sebastian Tedy,Unsuscribe aja
pBcSMYRU2Ug,Sebastian Tedy,"keren konten nya ko, salam dari Bali, btw ini vlog  nya pake kamera apa ? , terus kalo mau pake kamera hp itu pake kameran dpn atau belakang ya bagusnya ? , terimakasi"
pBcSMYRU2Ug,Sebastian Tedy,"KAGET BANGET BASS, di jogja lho ada SS. eh SS nya sampe Aussie"
pBcSMYRU2Ug,Sebastian Tedy,Menu indo tetap harga australi
pBcSMYRU2Ug,Sebastian Tedy,cendol e aduk en sek cak gulo abang e ng nisor sek an 😭
pBcSMYRU2Ug,Sebastian Tedy,Ss sampai ke Australia bjir 😂
pBcSMYRU2Ug,Sebastian Tedy,"di indo juga ada waroeng ss bas, apalagi di jogja ada banyak banget cabang, coba bandingin yg di indo sama di aussie deh bas"
pBcSMYRU2Ug,Sebastian Tedy,mangane kok dilepeh lepeh ngono bas. mari ngono ditawakno kancane wah kacau
pBcSMYRU2Ug,Sebastian Tedy,jskjskksgrjwhciggsjyoqhfkihoueygksyuj<br>kukkid yg iwtdjgju tiramisu udjd ya iwtgjfjh iya idi gy e<br>iig.    irifkgkgitgifi giifif<br>vi di kfkvugkz up.     ieyvkdkm🙏😭🤣😂😅😏🤤😊😏🤩😊😬😉🥰😍☺️🇨🇵🇺🇸💗🔪👽💀💨💝💔👀🩸👥🦷👤🧠👥👂🦴💘💋👤♥️💞🧠👤💘👀🩸👤💝💋👤❣️💗💞♥️🧡💖👥
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1411"">23:31</a> salfok sepeda nya gila"
pBcSMYRU2Ug,Sebastian Tedy,𝔾𝔸 ℝ𝕌 𝔻𝔸 ℍ𝕆 𝕂𝕀..favorit Semua Kalangan Pasti Jepe💗
pBcSMYRU2Ug,Sebastian Tedy,𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥 terpopuler di Indonesia
pBcSMYRU2Ug,Sebastian Tedy,𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥..Di jamin Profit
pBcSMYRU2Ug,Sebastian Tedy,𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥 menang lebih mudah
pBcSMYRU2Ug,Sebastian Tedy,Terpopuler 𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥 Member baru pasti jepee
pBcSMYRU2Ug,Sebastian Tedy,𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥..Terpopuler masakini
pBcSMYRU2Ug,Sebastian Tedy,𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥..Member baru pasti jepe
pBcSMYRU2Ug,Sebastian Tedy,Terpopuler 𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥 Member baru pasti jepee
pBcSMYRU2Ug,Sebastian Tedy,𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥 terpopuler masakini
pBcSMYRU2Ug,Sebastian Tedy,inpo backsound nya bang
pBcSMYRU2Ug,Sebastian Tedy,im sorry but u eat so disgustingly bro. ur so called &quot;spoiled indian kid&quot; friend also looked uncomfortable lol and the way u kept mentioning his ethnicity was so uncalled for. i hope you&#39;ll eventually learn to be more respectful to people and i hope u read these comments that are criticizing u. be better!
pBcSMYRU2Ug,Sebastian Tedy,Kok mirip dennis bernard pro player efootball mobile 😂🙏
pBcSMYRU2Ug,Sebastian Tedy,Nathan ilfil tuh wkwk
pBcSMYRU2Ug,Sebastian Tedy,chindo irit juga ya kalo pilih makanan😂
pBcSMYRU2Ug,Sebastian Tedy,"2,6jt gile"
pBcSMYRU2Ug,Sebastian Tedy,Jorok bgt ga ngehargain orang lain cara makannya kya gitu
pBcSMYRU2Ug,Sebastian Tedy,jorok anj
pBcSMYRU2Ug,Sebastian Tedy,Rip dompet &amp; rip berat badan
pBcSMYRU2Ug,Sebastian Tedy,1 hal jg klo beli barang di luar negeri jgn ap2 dikurs krn harga segtu utk org lokal harga standard
pBcSMYRU2Ug,Sebastian Tedy,Mestine ke Sydney akeh resto Indo
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=830"">13:50</a> anjing 😈. Sopan banget😇"
pBcSMYRU2Ug,Sebastian Tedy,"Jgn di bandingin rupiah Ama dollar ausie bang,gak masuk. disana 500rb murah"
pBcSMYRU2Ug,Sebastian Tedy,Warna cendolnya beda bangat hijaunya😂
pBcSMYRU2Ug,Sebastian Tedy,Bro kok lu bisa sepede itu ngasih makanan/minuman bekas dilepehin dan dari mulut lu?
pBcSMYRU2Ug,Sebastian Tedy,RIBET AMAT NETIZEN
pBcSMYRU2Ug,Sebastian Tedy,Salfok sama lugunya kayak kenal
pBcSMYRU2Ug,Sebastian Tedy,Martabaknya matcha
pBcSMYRU2Ug,Sebastian Tedy,Harganya 2jt 600ribu loh
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1391"">23:11</a> aku juga dari gms"
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1439"">23:59</a> Rp 2.611.000 bastieee"
pBcSMYRU2Ug,Sebastian Tedy,bas aku tau kamu orangnyaa ga pelit tentang makanann... tapiii sebaiknya kalo bekas gigitan atau bekas jilatan kamu gausah di kasih ke orangg... cuman kasih saran aja kok bas biar ga jorok.
pBcSMYRU2Ug,Sebastian Tedy,"duh terganggu bgt dengan sound effect nya yang sok2 surprise , skip deh nonton lagi"
pBcSMYRU2Ug,Sebastian Tedy,"Gara gara kamu bas , aku mau martabak di jam malem begini 😢"
pBcSMYRU2Ug,Sebastian Tedy,Dari konten mie sma konten kue lapis si bas ini udh kliatan tidak pedulikan makanan. Aplgi ngasih makan bekas dia ke tim atau tmn itu di anggap biasa...makananan baru wajib dia dlu yg coba
pBcSMYRU2Ug,Sebastian Tedy,"Wah, sungguh inspiratif!!@HBCMANTUL🌟🌟🌟mantap sekali"
pBcSMYRU2Ug,Sebastian Tedy,Lu JOROK
pBcSMYRU2Ug,Sebastian Tedy,UBAH BAS CARA MAKAN JELEK LU ITU INI BUKAN SEKEDAR SARAN EMG UDAH HARUS BERUBAH BAS itu Udah adab dan perilaku diri kita sendiri SEMANGAT.
pBcSMYRU2Ug,Sebastian Tedy,Unlike konten👎
pBcSMYRU2Ug,Sebastian Tedy,mantap be
pBcSMYRU2Ug,Sebastian Tedy,Saos apa itu bass😭😭 yg lu campur martabak ny aku di sby cm makan pake saos sambel mulu
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1189"">19:49</a> aku di china 😭😭😭 aku org sby ketemu temen gw disini org medan 😭😭😭😭"
pBcSMYRU2Ug,Sebastian Tedy,Koko aku DARI GMS gereja mawar Sharon
pBcSMYRU2Ug,Sebastian Tedy,ih jijik banget sampe netes2 gitu malah ditadahin pake box martabak dull💀
pBcSMYRU2Ug,Sebastian Tedy,cino kopros😂
pBcSMYRU2Ug,Sebastian Tedy,Waroeng ss udah sampe ausie ternyata
pBcSMYRU2Ug,Sebastian Tedy,"Koh Sebastian ternyata arek Suroboyo, paling deket PTC rumah nya 😅 aku baru tau video ini 😅"
pBcSMYRU2Ug,Sebastian Tedy,"Aku sebenarnya suka nonton video ² kak bas tapi sayang nya kak bas tu kalo makan kayak jorok gimana gitu, jadi suka ilfeel kalo nonton kak bas makan 😢"
pBcSMYRU2Ug,Sebastian Tedy,"Memang nggak ada yang nanya ya, kalo aku adalah penonton ke 1.000.000🥳🥳🥳"
pBcSMYRU2Ug,Sebastian Tedy,- Rp 2.611.000
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=172"">2:52</a> itu berasap karna panas bang"
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=519"">8:39</a> ya iya gada rasa gula merahnya, blom lu aduk bro"
pBcSMYRU2Ug,Sebastian Tedy,bas tolong kalo makan itu kalo bareng barengg tolongg jangan sampe netes&quot; gitu deh
pBcSMYRU2Ug,Sebastian Tedy,Aku mau terang bulan nya 😅
pBcSMYRU2Ug,Sebastian Tedy,"enggak si bas,kamu aja yang bokek"
pBcSMYRU2Ug,Sebastian Tedy,&#39;Ini sehat atau engga&#39; kocak
pBcSMYRU2Ug,Sebastian Tedy,Bangga banget sih makanan indo Ada di aust
pBcSMYRU2Ug,Sebastian Tedy,dengerin lagunya
pBcSMYRU2Ug,Sebastian Tedy,oala aku kira Terangbulan Daging
pBcSMYRU2Ug,Sebastian Tedy,jorok makannya jd males jir liatnya
pBcSMYRU2Ug,Sebastian Tedy,Sumpah bastian gatau waroeng ss?😭😭
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1439"">23:59</a> total 2.611.000"
pBcSMYRU2Ug,Sebastian Tedy,Never trying pete again😊
pBcSMYRU2Ug,Sebastian Tedy,tapi harga pecenongan 78 di indo pun emg 150-300k per martabak
pBcSMYRU2Ug,Sebastian Tedy,2.611.000👌
pBcSMYRU2Ug,Sebastian Tedy,ngatur+ngomel jangan nonton yang merasa jijik
pBcSMYRU2Ug,Sebastian Tedy,Ibumu gak marah kah ngabisin banyak duit di Australia sebas
pBcSMYRU2Ug,Sebastian Tedy,Astaga SS teko australiaa kerenn tenaan
pBcSMYRU2Ug,Sebastian Tedy,MARTAAABAAAAK
pBcSMYRU2Ug,Sebastian Tedy,"Bro2 jgn disamain harga di indo sama luar negri, ini konten bodoh bgt gag mengedukasi, umr indo itu3-5 jt sedangkan di Australi mungkin monthly salary sekitaran 30-80jt, trus lu nyamain kopi di indo harga 10rb sama kopi sana 80rb asli lu bodoh bgt si. Secara gag langsung lu udah nanemin mindset orang indo yg belom pernah keluar negri jadi takut duluan buat keluar."
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1375"">22:55</a>"
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=525"">8:45</a> watdehel 1 jt"
pBcSMYRU2Ug,Sebastian Tedy,"Di sydney selain CBD kalian ke Mascot. Mascot ada 13 resto indo, bahkan lebih banyak dari Sydney CBD.😂"
pBcSMYRU2Ug,Sebastian Tedy,Waroeng ss emang dari indo bang kantor nya ada di Yogyakarta
pBcSMYRU2Ug,Sebastian Tedy,"Sorry, aku gapernah skip nonton smua video yg kamu up ko, tapi jujur aku ga nyaman bgt ngeliat cara kamu makan ko, ok kalo sharing tp jangan smpe ada sesuatu jatuh mengalir di atas makanan yg nanti mau di makan temen2 mu ga sih.. Pasti kamu paham cara makan yg bener lah ya ko"
pBcSMYRU2Ug,Sebastian Tedy,Kalo sebulan 💀<br>Behhh gaji dpr tuh 😂
pBcSMYRU2Ug,Sebastian Tedy,Perut terpuaskan<br>Dompet menangis😂
pBcSMYRU2Ug,Sebastian Tedy,"sumpah ini keterlaluan sih joroknya, udah di sindir mlah ktawa. <br>dari konten ini gw gasukain itu :<br>atitud cara ngomong ke orang tuh kurang, ini sih keterlaluan atitud nya mines banget 0000 atitud<br>jorok ✅"
pBcSMYRU2Ug,Sebastian Tedy,"asli ini gaada perkembangan sama sekali makannya ga sopan kaya gt? kayaknya udah sering banyak yg komen tapi ga evaluasi diri? serius deh jangan mentang2 views nya selalu banyak. Masalahnya km itu bikin video dan ditonton banyak orang, apa ga malu? Bahkan kalo ga divideoin apa ga malu sama orang2 yang km bagi makanannya? pls ya jangan bodoamat an dan menolak fakta kalo cara km makan itu jorok:)"
pBcSMYRU2Ug,Sebastian Tedy,"Suka nonton kontennya, tapi ngrasa aga gimna gitu cara makannya aga jorok, abis dijilat atau dilepeh dikasi ke org lain😢"
pBcSMYRU2Ug,Sebastian Tedy,Untung aku diajarin etika dlm makan
pBcSMYRU2Ug,Sebastian Tedy,"freak bgt makan lo bass, jilat makanan ga etis bgt"
pBcSMYRU2Ug,Sebastian Tedy,"Saran bang kalau makanannya bekas kamu makan ga usah kasih ke orang lain, kek gmna gtu liatnya😢"
pBcSMYRU2Ug,Sebastian Tedy,"Makanya ini bneran bar bar,ga pake aturan kayak temen satu tongkrongan bekas sendri dikasih temen,ga dipidah dulu,tp sebnerny klo gitu sih tergantung orng nya,ada yg bilang jorok,ada yg bilang biasa aja.<br>Itulah namanya orng kebiasaan nya beda²,bahkan kadang makan 1 piring mesti dibagi 2,piring beda sendok beda,buat w orng ga mampu mah 1piring rame² ga masalah😅😅"
pBcSMYRU2Ug,Sebastian Tedy,Wih ss onok nak Australi
pBcSMYRU2Ug,Sebastian Tedy,omg the way you eat.. pls learn some manners bro
pBcSMYRU2Ug,Sebastian Tedy,"Bang sebas mau recomen matcha, coba buat matcha campur stroberi dan susu kental manis"
pBcSMYRU2Ug,Sebastian Tedy,"Rahang lu gede banget, 😂😂😂😂"
pBcSMYRU2Ug,Sebastian Tedy,"Buset, cendol harganya 1jt"
pBcSMYRU2Ug,Sebastian Tedy,lagunya juga indo
pBcSMYRU2Ug,Sebastian Tedy,Di tempat gw terang bulan paling murah itu 12 k
pBcSMYRU2Ug,Sebastian Tedy,Tetap martabak manis
pBcSMYRU2Ug,Sebastian Tedy,gelo ada ss juga😂
pBcSMYRU2Ug,Sebastian Tedy,bas minta 500 buat dugem😩
pBcSMYRU2Ug,Sebastian Tedy,Aku ngak nyaka kalau di Australia ada tempat makan SS tempat yang makanan nya enak enak😊😊😊
pBcSMYRU2Ug,Sebastian Tedy,njir ada ss di Australia
pBcSMYRU2Ug,Sebastian Tedy,Uu
pBcSMYRU2Ug,Sebastian Tedy,POV dhot Kona ke Australia
pBcSMYRU2Ug,Sebastian Tedy,Di Palu Sulawesi Tengah juga namanya Terang Bulan
pBcSMYRU2Ug,Sebastian Tedy,"jorok bgtt lu bas, bekas mulut lu kasih ke orng lain anj. idiiiihhhh ga kuat gua liat sampe habis bgstt"
pBcSMYRU2Ug,Sebastian Tedy,Woi bas saran aku kalau ada saos pas kau makan makannya jangan kau celupkan lagi bekan gigitan kau org liatnya jijik koreksi ni
pBcSMYRU2Ug,Sebastian Tedy,"Tolong dong cara makan mu sangat jorok sekali. Kalau mau berbagi makan sebaiknya minta piring atau sendok- garpu sendiri. Jangan di kasihkan kepada orang lain. Walaupun itu teman adik  atau sodara adik  sekali pun. Itu tidak baik bekas makan dari mulut atau piring, sendok langsung di kasihkan kepada orang lain. Itu sopan santun untuk menghargai orang lain. Adik harus tau tata cara makan di depan orang lain. Adik sekarang di kenal atau di ikuti orang lain. Jangan sampai tata cara adik ini ikutin oleh anak kecil. Semoga ke depannya lebih baik iya adik."
pBcSMYRU2Ug,Sebastian Tedy,"BANG BURUAN UPLOAD LGI, GWEJH BTUH MNDENGARKAN LU YAPPING"
pBcSMYRU2Ug,Sebastian Tedy,"kontennya sih bagus tapi kebersihan diperhatikan bro wkwk jadi agak gimana gitu gw liat&quot; ,..."
pBcSMYRU2Ug,Sebastian Tedy,Bang sekali-kali nyoba ngoten hal-hal aneh jika jadi makanan contoh eskrim rasa tolak angin asli jogja
pBcSMYRU2Ug,Sebastian Tedy,Lah saya juga dari jemaat GMS bas😂
pBcSMYRU2Ug,Sebastian Tedy,Iyo bener TERANGBULAN
pBcSMYRU2Ug,Sebastian Tedy,"Bang sebas,semangat  ngonten ya bang😊😊"
pBcSMYRU2Ug,Sebastian Tedy,Kapitalis ngak tu 😂
pBcSMYRU2Ug,Sebastian Tedy,jomok
pBcSMYRU2Ug,Sebastian Tedy,tantangan 1 hari tanpa matcha🗿
pBcSMYRU2Ug,Sebastian Tedy,2.611.00 bas
pBcSMYRU2Ug,Sebastian Tedy,"2,6jt gaji ku sebulan bass 😢 malah kurang dari 2,6"
pBcSMYRU2Ug,Sebastian Tedy,Thumbnail gonta ganti terus knapa sih bas
pBcSMYRU2Ug,Sebastian Tedy,Pada netes ke makanan terus di kasih teman😢
pBcSMYRU2Ug,Sebastian Tedy,"Bro saran aja, makanan yang udah kamu makan/bekas gigitanmu saran aja jangan dikasih ke orang lain, kesannya kek gmna aja gitu"
pBcSMYRU2Ug,Sebastian Tedy,bang coba gym di Aussie
pBcSMYRU2Ug,Sebastian Tedy,Widih 5 mnt
pBcSMYRU2Ug,Sebastian Tedy,Nathan itu org India Utara ya?
pBcSMYRU2Ug,Sebastian Tedy,Jangan terlalu banyak yaping klo lagi makan dk enak😂
pBcSMYRU2Ug,Sebastian Tedy,cendolnya blom di aduk 😭😭😭
pBcSMYRU2Ug,Sebastian Tedy,"Bas aku punya tantangan makan makanan warna,merah,putih,hijau selama 2hari (semoga dibaca)"
pBcSMYRU2Ug,Sebastian Tedy,"Sorry banget bg, walaupun sharing makanan, jangan asal nyemplung bekas kamu gigit bang, apalagi diluar tempat umum gitu."
pBcSMYRU2Ug,Sebastian Tedy,Bang sebas coba makan usus goreng
pBcSMYRU2Ug,Sebastian Tedy,Ada pancenongan sampai Australia 🎉🎉
pBcSMYRU2Ug,Sebastian Tedy,wahhh ada SS di Ausie 😍
pBcSMYRU2Ug,Sebastian Tedy,di Australia gk makanan Australia malah nyariin makanan Indonesia
pBcSMYRU2Ug,Sebastian Tedy,sbnrnya suka nntn si bas ini. tp jorok bgt plis cara makan nya jdi suka ilfeell😢
pBcSMYRU2Ug,Sebastian Tedy,aku kalau nonton bastian tuu harus sambil makannn 😭😢
pBcSMYRU2Ug,Sebastian Tedy,klo ke Australia jangan makan makanan Indonesia dong harusnya cobain makanan khas Australia
pBcSMYRU2Ug,Sebastian Tedy,2.611.000
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=628"">10:28</a> tiba-tiba nyuruh subscribe"
pBcSMYRU2Ug,Sebastian Tedy,"Bas, kon nek dolan nang wonogiri tambah gumun meneh makanan serba murah meriah loh jinawi, 10rb sudah dapet nasi padang satu porsi / nasi ayam geprek + es teh dan masih banyak lagi 😂"
pBcSMYRU2Ug,Sebastian Tedy,SS cabang luar .. Mantap 😅
pBcSMYRU2Ug,Sebastian Tedy,Perut: lagi lagi<br>Dompet: bg udh bg 🗿😭
pBcSMYRU2Ug,Sebastian Tedy,tb&#39; mtk🗿
pBcSMYRU2Ug,Sebastian Tedy,Jarang gw ke resto di Australia..mending msk sendiri..mehong 😅
pBcSMYRU2Ug,Sebastian Tedy,24jam dari mana bas🗿
pBcSMYRU2Ug,Sebastian Tedy,rasis terus lucu kali gitu
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1143"">19:03</a> pinter🗿"
pBcSMYRU2Ug,Sebastian Tedy,itu cewe apakah cwenya si nathan koh?
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=198"">3:18</a> galfok lagu paul😂"
pBcSMYRU2Ug,Sebastian Tedy,"habis 2 juta bas<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>"
pBcSMYRU2Ug,Sebastian Tedy,"Koh maaf aku agak kaget begitu tau itu makanan temenmu tak kira itu punya kamu, kalau itu punya temen kamu alangkah baiknya kamu taruh di piring sendiri gk sopan jatuhnya kaya nyisain"
pBcSMYRU2Ug,Sebastian Tedy,Chat mantan bang
pBcSMYRU2Ug,Sebastian Tedy,"SEMOGA REJEKINYA NULAR BOS, yuk intip juga serunya 𝐒𝐈𝐍𝐃𝐄𝐍𝟒𝐃"
pBcSMYRU2Ug,Sebastian Tedy,bacotttt... ngibul amat 2 jt. org cuma $40
